date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:18	125116/125116	---M-Z	200	added ('OK')	text/html	etag:%221e8bc-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/index.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/index.html	(from )
13:31:19	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Nov%202023%2006:31:18%20GMT	https://themesdesign.in/robots.txt		(from )
13:31:20	2462/2462	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2299e-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/favicon.ico	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/favicon.ico	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:20	692/692	---M-Z	200	added ('OK')	text/css	etag:%222b4-60746916a8ea9-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:20	1831/1831	---M-Z	200	added ('OK')	text/css	etag:%22727-607469169c389-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/assets/css/preloader.min.css	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/css/preloader.min.css	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:21	235977/235977	---M-Z	200	added ('OK')	text/css	etag:%22399c9-60746916936e9-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/assets/css/bootstrap.min.css	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/css/bootstrap.min.css	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:22	404400/404400	---MCZ	200	added ('OK')	text/css	etag:%2262bb0-60746916994a9-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/assets/css/icons.min.css	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/css/icons.min.css	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:22	119081/119081	---M-Z	200	added ('OK')	text/css	etag:%221d129-607469168e8c9-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/assets/css/app.min.css	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/css/app.min.css	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:22	308/308	---M--	200	added ('OK')	image/svg+xml	etag:%22134-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/logo-sm.svg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/logo-sm.svg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:23	1242/1242	---M--	200	added ('OK')	image/jpeg	etag:%224da-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/flags/us.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/flags/us.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:24	1039/1039	---M--	200	added ('OK')	image/jpeg	etag:%2240f-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/flags/spain.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/flags/spain.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:24	663/663	---M--	200	added ('OK')	image/jpeg	etag:%22297-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/flags/germany.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/flags/germany.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:24	637/637	---M--	200	added ('OK')	image/jpeg	etag:%2227d-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/flags/italy.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/flags/italy.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:24	633/633	---M--	200	added ('OK')	image/jpeg	etag:%22279-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/flags/russia.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/flags/russia.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:24	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/brands/github.png	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/brands/github.png	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:25	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/brands/bitbucket.png	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/brands/bitbucket.png	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:25	911/911	---M--	200	added ('OK')	image/png	etag:%2238f-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/brands/dribbble.png	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/brands/dribbble.png	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:25	772/772	---M--	200	added ('OK')	image/png	etag:%22304-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/brands/dropbox.png	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/brands/dropbox.png	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:25	1428/1428	---M--	200	added ('OK')	image/png	etag:%22594-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/brands/mail_chimp.png	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/brands/mail_chimp.png	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:25	1477/1477	---M--	200	added ('OK')	image/png	etag:%225c5-60746916a11a9%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/brands/slack.png	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/brands/slack.png	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:26	10282/10282	---M--	200	added ('OK')	image/jpeg	etag:%22282a-60746916a5029%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/users/avatar-6.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/users/avatar-6.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:27	13535/13535	---M--	200	added ('OK')	image/jpeg	etag:%2234df-60746916a5029%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/users/avatar-3.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/users/avatar-3.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:27	10483/10483	---M--	200	added ('OK')	image/jpeg	etag:%2228f3-60746916a4089%22	https://themesdesign.in/dason-laravel/layouts/default/assets/images/users/avatar-1.jpg	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/assets/images/users/avatar-1.jpg	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:27	92008/92008	---M-Z	200	added ('OK')	text/html	etag:%2216768-607469168d929-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/apps-contacts-profile.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/apps-contacts-profile.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:28	12682/12682	---M-Z	200	added ('OK')	text/html	etag:%22318a-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-lock-screen.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-lock-screen.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:28	12262/12262	---M-Z	200	added ('OK')	text/html	etag:%222fe6-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-logout.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-logout.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:29	72656/72656	---M-Z	200	added ('OK')	text/html	etag:%2211bd0-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-products.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-products.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:29	81469/81469	---M-Z	200	added ('OK')	text/html	etag:%2213e3d-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-product-detail.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-product-detail.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:29	80218/80218	---M-Z	200	added ('OK')	text/html	etag:%221395a-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-orders.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-orders.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:30	75446/75446	---M-Z	200	added ('OK')	text/html	etag:%22126b6-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-customers.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-customers.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:30	69722/69722	---M-Z	200	added ('OK')	text/html	etag:%221105a-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-cart.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-cart.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:31	95570/95570	---M-Z	200	added ('OK')	text/html	etag:%2217552-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-checkout.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-checkout.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:31	63216/63216	---M-Z	200	added ('OK')	text/html	etag:%22f6f0-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-shops.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-shops.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:31	58206/58206	---M-Z	200	added ('OK')	text/html	etag:%22e35e-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ecommerce-add-product.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ecommerce-add-product.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:32	108574/108574	---M-Z	200	added ('OK')	text/html	etag:%221a81e-607469168d929-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/apps-chat.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/apps-chat.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:32	84272/84272	---M-Z	200	added ('OK')	text/html	etag:%2214930-607469168d929-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/apps-email-inbox.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/apps-email-inbox.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:32	63916/63916	---M-Z	200	added ('OK')	text/html	etag:%22f9ac-607469168d929-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/apps-email-read.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/apps-email-read.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:32	58444/58444	---M-Z	200	added ('OK')	text/html	etag:%22e44c-607469168d929-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/apps-calendar.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/apps-calendar.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:33	92193/92193	---M-Z	200	added ('OK')	text/html	etag:%2216821-607469168d929-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/apps-contacts-grid.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/apps-contacts-grid.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:33	89928/89928	---M-Z	200	added ('OK')	text/html	etag:%2215f48-607469168d929-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/apps-contacts-list.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/apps-contacts-list.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:33	97050/97050	---M-Z	200	added ('OK')	text/html	etag:%2217b1a-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/tasks-list.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/tasks-list.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:34	99080/99080	---M-Z	200	added ('OK')	text/html	etag:%2218308-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/tasks-kanban.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/tasks-kanban.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:34	56074/56074	---M-Z	200	added ('OK')	text/html	etag:%22db0a-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/tasks-create.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/tasks-create.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:35	16105/16105	---M-Z	200	added ('OK')	text/html	etag:%223ee9-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-login.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-login.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:35	16461/16461	---M-Z	200	added ('OK')	text/html	etag:%22404d-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-register.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-register.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:35	12530/12530	---M-Z	200	added ('OK')	text/html	etag:%2230f2-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-recoverpw.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-recoverpw.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:36	11810/11810	---M-Z	200	added ('OK')	text/html	etag:%222e22-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-confirm-mail.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-confirm-mail.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:36	12095/12095	---M-Z	200	added ('OK')	text/html	etag:%222f3f-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-email-verification.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-email-verification.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:36	15151/15151	---M-Z	200	added ('OK')	text/html	etag:%223b2f-60746916c730a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/auth-two-step-verification.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/auth-two-step-verification.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:37	48966/48966	---M-Z	200	added ('OK')	text/html	etag:%22bf46-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-starter.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-starter.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:37	6931/6931	---M-Z	200	added ('OK')	text/html	etag:%221b13-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-maintenance.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-maintenance.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:38	5688/5688	---M-Z	200	added ('OK')	text/html	etag:%221638-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-comingsoon.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-comingsoon.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:38	68564/68564	---M-Z	200	added ('OK')	text/html	etag:%2210bd4-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-timeline.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-timeline.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:39	65976/65976	---M-Z	200	added ('OK')	text/html	etag:%22101b8-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-faqs.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-faqs.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:39	109000/109000	---M-Z	200	added ('OK')	text/html	etag:%221a9c8-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-pricing.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-pricing.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:39	2563/2563	---M-Z	200	added ('OK')	text/html	etag:%22a03-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-404.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-404.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:40	2563/2563	---M-Z	200	added ('OK')	text/html	etag:%22a03-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/pages-500.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/pages-500.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:41	129725/129725	---M-Z	200	added ('OK')	text/html	etag:%221fabd-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/layouts-horizontal.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/layouts-horizontal.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:41	75955/75955	---M-Z	200	added ('OK')	text/html	etag:%22128b3-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-alerts.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-alerts.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:41	99523/99523	---M-Z	200	added ('OK')	text/html	etag:%22184c3-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-buttons.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-buttons.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:42	82439/82439	---M-Z	200	added ('OK')	text/html	etag:%2214207-60746916c924a-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-cards.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-cards.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:42	64219/64219	---M-Z	200	added ('OK')	text/html	etag:%22fadb-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-carousel.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-carousel.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:43	113670/113670	---M-Z	200	added ('OK')	text/html	etag:%221bc06-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-dropdowns.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-dropdowns.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:43	80821/80821	---M-Z	200	added ('OK')	text/html	etag:%2213bb5-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-grid.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-grid.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:44	61957/61957	---M-Z	200	added ('OK')	text/html	etag:%22f205-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-images.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-images.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:44	106574/106574	---M-Z	200	added ('OK')	text/html	etag:%221a04e-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-modals.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-modals.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:44	61004/61004	---M-Z	200	added ('OK')	text/html	etag:%22ee4c-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-offcanvas.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-offcanvas.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:45	69911/69911	---M-Z	200	added ('OK')	text/html	etag:%2211117-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-progressbars.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-progressbars.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:45	59659/59659	---M-Z	200	added ('OK')	text/html	etag:%22e90b-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-placeholders.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-placeholders.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:46	116771/116771	---M-Z	200	added ('OK')	text/html	etag:%221c823-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-tabs-accordions.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-tabs-accordions.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:46	65618/65618	---M-Z	200	added ('OK')	text/html	etag:%2210052-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-typography.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-typography.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:47	53115/53115	---M-Z	200	added ('OK')	text/html	etag:%22cf7b-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-video.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-video.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:47	85713/85713	---M-Z	200	added ('OK')	text/html	etag:%2214ed1-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-general.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-general.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:48	95589/95589	---M-Z	200	added ('OK')	text/html	etag:%2217565-60746916ca1ea-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/ui-colors.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/ui-colors.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:48	55802/55802	---M-Z	200	added ('OK')	text/html	etag:%22d9fa-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/extended-lightbox.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/extended-lightbox.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:48	58081/58081	---M-Z	200	added ('OK')	text/html	etag:%22e2e1-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/extended-rangeslider.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/extended-rangeslider.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:49	58769/58769	---M-Z	200	added ('OK')	text/html	etag:%22e591-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/extended-sweet-alert.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/extended-sweet-alert.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:49	51779/51779	---M-Z	200	added ('OK')	text/html	etag:%22ca43-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/extended-session-timeout.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/extended-session-timeout.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:50	53630/53630	---M-Z	200	added ('OK')	text/html	etag:%22d17e-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/extended-rating.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/extended-rating.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:50	66956/66956	---M-Z	200	added ('OK')	text/html	etag:%221058c-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/extended-notifications.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/extended-notifications.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:51	84666/84666	---M-Z	200	added ('OK')	text/html	etag:%2214aba-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/form-elements.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/form-elements.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
13:31:51	75045/75045	---M-Z	200	added ('OK')	text/html	etag:%2212525-60746916c82aa-gzip%22	https://themesdesign.in/dason-laravel/layouts/default/form-validation.html	C:/magang_skripsi/skripsi/public/template1/themesdesign.in/dason-laravel/layouts/default/form-validation.html	(from https://themesdesign.in/dason-laravel/layouts/default/index.html)
